DIDE_CODE,ISO,GAUL_CODE,NAME_0,NAME_1,CONTINENT,itn_cov1,itn_cov2,itn_cov3,itn_cov4,itn_cov5,itn_cov6,itn_cov7,itn_cov8,itn_cov9,itn_cov10,itn_cov11,itn_cov12,itn_cov13,itn_cov14,itn_cov15,itn_cov16,itn_cov17,itn_cov18,itn_cov19,itn_cov20,irs_cov1,irs_cov2,irs_cov3,irs_cov4,irs_cov5,irs_cov6,irs_cov7,irs_cov8,irs_cov9,irs_cov10,irs_cov11,irs_cov12,irs_cov13,irs_cov14,irs_cov15,irs_cov16,irs_cov17,irs_cov18,irs_cov19,irs_cov20
1369,PHL,2356,Philippines,Ilocos region,Asia,0.0299,0.0598,0.0896,0.1195,0.0877,0.075,0.0686,0.0436,0.0375,0.1186,0.155,0.2714,0.5937,0.8756,0.9,0.9,0.1372,0.0751,0.0751,0.0751,0,0,0,0,0,0,0.0054,0.0107,0.016,0.0214,0.1083,0.0888,0.121,0.1589,0.1546,0.2228,0.2071,0.1798,0.1798,0.1798
1370,PHL,2357,Philippines,Cagayan Valley,Asia,0.0299,0.0598,0.0896,0.1195,0.0877,0.075,0.0686,0.0436,0.0375,0.1186,0.155,0.2714,0.5937,0.8756,0.9,0.9,0.1372,0.0751,0.0751,0.0751,0,0,0,0,0,0,0.0054,0.0107,0.016,0.0214,0.1083,0.0888,0.121,0.1589,0.1546,0.2228,0.2071,0.1798,0.1798,0.1798
1375,PHL,2368,Philippines,Caraga,Asia,0.0299,0.0598,0.0896,0.1195,0.0877,0.075,0.0686,0.0436,0.0375,0.1186,0.155,0.2714,0.5937,0.8756,0.9,0.9,0.1372,0.0751,0.0751,0.0751,0,0,0,0,0,0,0.0054,0.0107,0.016,0.0214,0.1083,0.0888,0.121,0.1589,0.1546,0.2228,0.2071,0.1798,0.1798,0.1798
1376,PHL,67156,Philippines,Muslim Mindanao,Asia,0.0299,0.0598,0.0896,0.1195,0.0877,0.075,0.0686,0.0436,0.0375,0.1186,0.155,0.2714,0.5937,0.8756,0.9,0.9,0.1372,0.0751,0.0751,0.0751,0,0,0,0,0,0,0.0054,0.0107,0.016,0.0214,0.1083,0.0888,0.121,0.1589,0.1546,0.2228,0.2071,0.1798,0.1798,0.1798
1377,PHL,67159,Philippines,Zamboanga Peninsula,Asia,0.0299,0.0598,0.0896,0.1195,0.0877,0.075,0.0686,0.0436,0.0375,0.1186,0.155,0.2714,0.5937,0.8756,0.9,0.9,0.1372,0.0751,0.0751,0.0751,0,0,0,0,0,0,0.0054,0.0107,0.016,0.0214,0.1083,0.0888,0.121,0.1589,0.1546,0.2228,0.2071,0.1798,0.1798,0.1798
1378,PHL,67160,Philippines,Northern Mindanao,Asia,0.0299,0.0598,0.0896,0.1195,0.0877,0.075,0.0686,0.0436,0.0375,0.1186,0.155,0.2714,0.5937,0.8756,0.9,0.9,0.1372,0.0751,0.0751,0.0751,0,0,0,0,0,0,0.0054,0.0107,0.016,0.0214,0.1083,0.0888,0.121,0.1589,0.1546,0.2228,0.2071,0.1798,0.1798,0.1798
1379,PHL,67161,Philippines,Davao Region,Asia,0.0299,0.0598,0.0896,0.1195,0.0877,0.075,0.0686,0.0436,0.0375,0.1186,0.155,0.2714,0.5937,0.8756,0.9,0.9,0.1372,0.0751,0.0751,0.0751,0,0,0,0,0,0,0.0054,0.0107,0.016,0.0214,0.1083,0.0888,0.121,0.1589,0.1546,0.2228,0.2071,0.1798,0.1798,0.1798
1380,PHL,67162,Philippines,Soccsksargen,Asia,0.0299,0.0598,0.0896,0.1195,0.0877,0.075,0.0686,0.0436,0.0375,0.1186,0.155,0.2714,0.5937,0.8756,0.9,0.9,0.1372,0.0751,0.0751,0.0751,0,0,0,0,0,0,0.0054,0.0107,0.016,0.0214,0.1083,0.0888,0.121,0.1589,0.1546,0.2228,0.2071,0.1798,0.1798,0.1798
1381,PHL,67165,Philippines,Central Luzon,Asia,0.0299,0.0598,0.0896,0.1195,0.0877,0.075,0.0686,0.0436,0.0375,0.1186,0.155,0.2714,0.5937,0.8756,0.9,0.9,0.1372,0.0751,0.0751,0.0751,0,0,0,0,0,0,0.0054,0.0107,0.016,0.0214,0.1083,0.0888,0.121,0.1589,0.1546,0.2228,0.2071,0.1798,0.1798,0.1798
1382,PHL,67166,Philippines,Calabarzon,Asia,0.0299,0.0598,0.0896,0.1195,0.0877,0.075,0.0686,0.0436,0.0375,0.1186,0.155,0.2714,0.5937,0.8756,0.9,0.9,0.1372,0.0751,0.0751,0.0751,0,0,0,0,0,0,0.0054,0.0107,0.016,0.0214,0.1083,0.0888,0.121,0.1589,0.1546,0.2228,0.2071,0.1798,0.1798,0.1798
1383,PHL,67167,Philippines,Mimaropa,Asia,0.0299,0.0598,0.0896,0.1195,0.0877,0.075,0.0686,0.0436,0.0375,0.1186,0.155,0.2714,0.5937,0.8756,0.9,0.9,0.1372,0.0751,0.0751,0.0751,0,0,0,0,0,0,0.0054,0.0107,0.016,0.0214,0.1083,0.0888,0.121,0.1589,0.1546,0.2228,0.2071,0.1798,0.1798,0.1798
1488,SAU,2627,Saudi Arabia,Jizan,Asia,0,0,0,0,0.0686,0.1372,0.2058,0.2744,0.3118,0.3023,0.0442,0.1323,0.2582,0.2931,0.2125,0.4573,1,1,1,1,0,0.0162,0.0324,0.0487,0.0649,0.0646,0.0642,0.171,0.2779,0.3848,0.4916,0.5984,0.7053,0.7006,0.7122,0.5922,0.7177,0.3043,0.3043,0.3043
1537,THA,2858,Thailand,Chanthaburi,Asia,0,0.051,0.1021,0.1532,0.2042,0.2717,0.0891,0.1161,0.0877,0.065,0.0241,0.089,0.426,0.4206,0.3019,0.2185,0.0585,0.082,0.082,0.082,0,0.0611,0.1222,0.1833,0.2444,0.2258,0.3076,0.2189,0.1565,0.1293,0.0909,0.1192,0.1137,0.1029,0.0762,0.0808,0.0197,0.0669,0.0669,0.0669
1538,THA,2859,Thailand,Chiang Mai,Asia,0,0.051,0.1021,0.1532,0.2042,0.2717,0.0891,0.1161,0.0877,0.065,0.0241,0.089,0.426,0.4206,0.3019,0.2185,0.0585,0.082,0.082,0.082,0,0.0611,0.1222,0.1833,0.2444,0.2258,0.3076,0.2189,0.1565,0.1293,0.0909,0.1192,0.1137,0.1029,0.0762,0.0808,0.0197,0.0669,0.0669,0.0669
1541,THA,2862,Thailand,Chumphon,Asia,0,0.051,0.1021,0.1532,0.2042,0.2717,0.0891,0.1161,0.0877,0.065,0.0241,0.089,0.426,0.4206,0.3019,0.2185,0.0585,0.082,0.082,0.082,0,0.0611,0.1222,0.1833,0.2444,0.2258,0.3076,0.2189,0.1565,0.1293,0.0909,0.1192,0.1137,0.1029,0.0762,0.0808,0.0197,0.0669,0.0669,0.0669
1544,THA,2865,Thailand,Kanchanaburi,Asia,0,0.051,0.1021,0.1532,0.2042,0.2717,0.0891,0.1161,0.0877,0.065,0.0241,0.089,0.426,0.4206,0.3019,0.2185,0.0585,0.082,0.082,0.082,0,0.0611,0.1222,0.1833,0.2444,0.2258,0.3076,0.2189,0.1565,0.1293,0.0909,0.1192,0.1137,0.1029,0.0762,0.0808,0.0197,0.0669,0.0669,0.0669
1546,THA,2867,Thailand,Krabi,Asia,0,0.051,0.1021,0.1532,0.2042,0.2717,0.0891,0.1161,0.0877,0.065,0.0241,0.089,0.426,0.4206,0.3019,0.2185,0.0585,0.082,0.082,0.082,0,0.0611,0.1222,0.1833,0.2444,0.2258,0.3076,0.2189,0.1565,0.1293,0.0909,0.1192,0.1137,0.1029,0.0762,0.0808,0.0197,0.0669,0.0669,0.0669
1551,THA,2872,Thailand,Mae Hong Son,Asia,0,0.051,0.1021,0.1532,0.2042,0.2717,0.0891,0.1161,0.0877,0.065,0.0241,0.089,0.426,0.4206,0.3019,0.2185,0.0585,0.082,0.082,0.082,0,0.0611,0.1222,0.1833,0.2444,0.2258,0.3076,0.2189,0.1565,0.1293,0.0909,0.1192,0.1137,0.1029,0.0762,0.0808,0.0197,0.0669,0.0669,0.0669
1553,THA,2874,Thailand,Mukdahan,Asia,0,0.051,0.1021,0.1532,0.2042,0.2717,0.0891,0.1161,0.0877,0.065,0.0241,0.089,0.426,0.4206,0.3019,0.2185,0.0585,0.082,0.082,0.082,0,0.0611,0.1222,0.1833,0.2444,0.2258,0.3076,0.2189,0.1565,0.1293,0.0909,0.1192,0.1137,0.1029,0.0762,0.0808,0.0197,0.0669,0.0669,0.0669
1559,THA,2880,Thailand,Nakhon Si Thammarat,Asia,0,0.051,0.1021,0.1532,0.2042,0.2717,0.0891,0.1161,0.0877,0.065,0.0241,0.089,0.426,0.4206,0.3019,0.2185,0.0585,0.082,0.082,0.082,0,0.0611,0.1222,0.1833,0.2444,0.2258,0.3076,0.2189,0.1565,0.1293,0.0909,0.1192,0.1137,0.1029,0.0762,0.0808,0.0197,0.0669,0.0669,0.0669
1561,THA,2882,Thailand,Narathiwat,Asia,0,0.051,0.1021,0.1532,0.2042,0.2717,0.0891,0.1161,0.0877,0.065,0.0241,0.089,0.426,0.4206,0.3019,0.2185,0.0585,0.082,0.082,0.082,0,0.0611,0.1222,0.1833,0.2444,0.2258,0.3076,0.2189,0.1565,0.1293,0.0909,0.1192,0.1137,0.1029,0.0762,0.0808,0.0197,0.0669,0.0669,0.0669
1566,THA,2887,Thailand,Pattani,Asia,0,0.051,0.1021,0.1532,0.2042,0.2717,0.0891,0.1161,0.0877,0.065,0.0241,0.089,0.426,0.4206,0.3019,0.2185,0.0585,0.082,0.082,0.082,0,0.0611,0.1222,0.1833,0.2444,0.2258,0.3076,0.2189,0.1565,0.1293,0.0909,0.1192,0.1137,0.1029,0.0762,0.0808,0.0197,0.0669,0.0669,0.0669
1568,THA,2889,Thailand,Phangnga,Asia,0,0.051,0.1021,0.1532,0.2042,0.2717,0.0891,0.1161,0.0877,0.065,0.0241,0.089,0.426,0.4206,0.3019,0.2185,0.0585,0.082,0.082,0.082,0,0.0611,0.1222,0.1833,0.2444,0.2258,0.3076,0.2189,0.1565,0.1293,0.0909,0.1192,0.1137,0.1029,0.0762,0.0808,0.0197,0.0669,0.0669,0.0669
1572,THA,2893,Thailand,Phetchaburi,Asia,0,0.051,0.1021,0.1532,0.2042,0.2717,0.0891,0.1161,0.0877,0.065,0.0241,0.089,0.426,0.4206,0.3019,0.2185,0.0585,0.082,0.082,0.082,0,0.0611,0.1222,0.1833,0.2444,0.2258,0.3076,0.2189,0.1565,0.1293,0.0909,0.1192,0.1137,0.1029,0.0762,0.0808,0.0197,0.0669,0.0669,0.0669
1577,THA,2898,Thailand,Phuket,Asia,0,0.051,0.1021,0.1532,0.2042,0.2717,0.0891,0.1161,0.0877,0.065,0.0241,0.089,0.426,0.4206,0.3019,0.2185,0.0585,0.082,0.082,0.082,0,0.0611,0.1222,0.1833,0.2444,0.2258,0.3076,0.2189,0.1565,0.1293,0.0909,0.1192,0.1137,0.1029,0.0762,0.0808,0.0197,0.0669,0.0669,0.0669
1578,THA,2899,Thailand,Prachuap Khilikhan,Asia,0,0.051,0.1021,0.1532,0.2042,0.2717,0.0891,0.1161,0.0877,0.065,0.0241,0.089,0.426,0.4206,0.3019,0.2185,0.0585,0.082,0.082,0.082,0,0.0611,0.1222,0.1833,0.2444,0.2258,0.3076,0.2189,0.1565,0.1293,0.0909,0.1192,0.1137,0.1029,0.0762,0.0808,0.0197,0.0669,0.0669,0.0669
1579,THA,2900,Thailand,Ranong,Asia,0,0.051,0.1021,0.1532,0.2042,0.2717,0.0891,0.1161,0.0877,0.065,0.0241,0.089,0.426,0.4206,0.3019,0.2185,0.0585,0.082,0.082,0.082,0,0.0611,0.1222,0.1833,0.2444,0.2258,0.3076,0.2189,0.1565,0.1293,0.0909,0.1192,0.1137,0.1029,0.0762,0.0808,0.0197,0.0669,0.0669,0.0669
1580,THA,2901,Thailand,Ratchaburi,Asia,0,0.051,0.1021,0.1532,0.2042,0.2717,0.0891,0.1161,0.0877,0.065,0.0241,0.089,0.426,0.4206,0.3019,0.2185,0.0585,0.082,0.082,0.082,0,0.0611,0.1222,0.1833,0.2444,0.2258,0.3076,0.2189,0.1565,0.1293,0.0909,0.1192,0.1137,0.1029,0.0762,0.0808,0.0197,0.0669,0.0669,0.0669
1581,THA,2902,Thailand,Rayong,Asia,0,0.051,0.1021,0.1532,0.2042,0.2717,0.0891,0.1161,0.0877,0.065,0.0241,0.089,0.426,0.4206,0.3019,0.2185,0.0585,0.082,0.082,0.082,0,0.0611,0.1222,0.1833,0.2444,0.2258,0.3076,0.2189,0.1565,0.1293,0.0909,0.1192,0.1137,0.1029,0.0762,0.0808,0.0197,0.0669,0.0669,0.0669
1589,THA,2910,Thailand,Satun,Asia,0,0.051,0.1021,0.1532,0.2042,0.2717,0.0891,0.1161,0.0877,0.065,0.0241,0.089,0.426,0.4206,0.3019,0.2185,0.0585,0.082,0.082,0.082,0,0.0611,0.1222,0.1833,0.2444,0.2258,0.3076,0.2189,0.1565,0.1293,0.0909,0.1192,0.1137,0.1029,0.0762,0.0808,0.0197,0.0669,0.0669,0.0669
1590,THA,2911,Thailand,Si Saket,Asia,0,0.051,0.1021,0.1532,0.2042,0.2717,0.0891,0.1161,0.0877,0.065,0.0241,0.089,0.426,0.4206,0.3019,0.2185,0.0585,0.082,0.082,0.082,0,0.0611,0.1222,0.1833,0.2444,0.2258,0.3076,0.2189,0.1565,0.1293,0.0909,0.1192,0.1137,0.1029,0.0762,0.0808,0.0197,0.0669,0.0669,0.0669
1592,THA,2913,Thailand,Songkhla,Asia,0,0.051,0.1021,0.1532,0.2042,0.2717,0.0891,0.1161,0.0877,0.065,0.0241,0.089,0.426,0.4206,0.3019,0.2185,0.0585,0.082,0.082,0.082,0,0.0611,0.1222,0.1833,0.2444,0.2258,0.3076,0.2189,0.1565,0.1293,0.0909,0.1192,0.1137,0.1029,0.0762,0.0808,0.0197,0.0669,0.0669,0.0669
1595,THA,2916,Thailand,Surat Thani,Asia,0,0.051,0.1021,0.1532,0.2042,0.2717,0.0891,0.1161,0.0877,0.065,0.0241,0.089,0.426,0.4206,0.3019,0.2185,0.0585,0.082,0.082,0.082,0,0.0611,0.1222,0.1833,0.2444,0.2258,0.3076,0.2189,0.1565,0.1293,0.0909,0.1192,0.1137,0.1029,0.0762,0.0808,0.0197,0.0669,0.0669,0.0669
1597,THA,2918,Thailand,Tak,Asia,0,0.051,0.1021,0.1532,0.2042,0.2717,0.0891,0.1161,0.0877,0.065,0.0241,0.089,0.426,0.4206,0.3019,0.2185,0.0585,0.082,0.082,0.082,0,0.0611,0.1222,0.1833,0.2444,0.2258,0.3076,0.2189,0.1565,0.1293,0.0909,0.1192,0.1137,0.1029,0.0762,0.0808,0.0197,0.0669,0.0669,0.0669
1598,THA,2919,Thailand,Trad,Asia,0,0.051,0.1021,0.1532,0.2042,0.2717,0.0891,0.1161,0.0877,0.065,0.0241,0.089,0.426,0.4206,0.3019,0.2185,0.0585,0.082,0.082,0.082,0,0.0611,0.1222,0.1833,0.2444,0.2258,0.3076,0.2189,0.1565,0.1293,0.0909,0.1192,0.1137,0.1029,0.0762,0.0808,0.0197,0.0669,0.0669,0.0669
1600,THA,2921,Thailand,Ubon Ratchathani,Asia,0,0.051,0.1021,0.1532,0.2042,0.2717,0.0891,0.1161,0.0877,0.065,0.0241,0.089,0.426,0.4206,0.3019,0.2185,0.0585,0.082,0.082,0.082,0,0.0611,0.1222,0.1833,0.2444,0.2258,0.3076,0.2189,0.1565,0.1293,0.0909,0.1192,0.1137,0.1029,0.0762,0.0808,0.0197,0.0669,0.0669,0.0669
1604,THA,2925,Thailand,Yala,Asia,0,0.051,0.1021,0.1532,0.2042,0.2717,0.0891,0.1161,0.0877,0.065,0.0241,0.089,0.426,0.4206,0.3019,0.2185,0.0585,0.082,0.082,0.082,0,0.0611,0.1222,0.1833,0.2444,0.2258,0.3076,0.2189,0.1565,0.1293,0.0909,0.1192,0.1137,0.1029,0.0762,0.0808,0.0197,0.0669,0.0669,0.0669
1606,TLS,2957,Timor-Leste,Aileu,Asia,0,0,0,0,0.0175,0.035,0.0525,0.07,0.1537,0.1989,0.3418,0.4266,0.3722,0.5111,0.3874,0.426,0.538,0.6549,0.6549,0.6549,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675,0.1158,0.1747,0,0.2841,0.2841,0.2841
1607,TLS,2958,Timor-Leste,Ainaro,Asia,0,0,0,0,0.0175,0.035,0.0525,0.07,0.1537,0.1989,0.3418,0.4266,0.3722,0.5111,0.3874,0.426,0.538,0.6549,0.6549,0.6549,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675,0.1158,0.1747,0,0.2841,0.2841,0.2841
1608,TLS,2959,Timor-Leste,Baucau,Asia,0,0,0,0,0.0175,0.035,0.0525,0.07,0.1537,0.1989,0.3418,0.4266,0.3722,0.5111,0.3874,0.426,0.538,0.6549,0.6549,0.6549,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675,0.1158,0.1747,0,0.2841,0.2841,0.2841
1609,TLS,2960,Timor-Leste,Bobonaro,Asia,0,0,0,0,0.0175,0.035,0.0525,0.07,0.1537,0.1989,0.3418,0.4266,0.3722,0.5111,0.3874,0.426,0.538,0.6549,0.6549,0.6549,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675,0.1158,0.1747,0,0.2841,0.2841,0.2841
1610,TLS,2961,Timor-Leste,Cova Lima,Asia,0,0,0,0,0.0175,0.035,0.0525,0.07,0.1537,0.1989,0.3418,0.4266,0.3722,0.5111,0.3874,0.426,0.538,0.6549,0.6549,0.6549,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675,0.1158,0.1747,0,0.2841,0.2841,0.2841
1611,TLS,2962,Timor-Leste,Dili,Asia,0,0,0,0,0.0175,0.035,0.0525,0.07,0.1537,0.1989,0.3418,0.4266,0.3722,0.5111,0.3874,0.426,0.538,0.6549,0.6549,0.6549,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675,0.1158,0.1747,0,0.2841,0.2841,0.2841
1612,TLS,2963,Timor-Leste,Ermera,Asia,0,0,0,0,0.0175,0.035,0.0525,0.07,0.1537,0.1989,0.3418,0.4266,0.3722,0.5111,0.3874,0.426,0.538,0.6549,0.6549,0.6549,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675,0.1158,0.1747,0,0.2841,0.2841,0.2841
1613,TLS,2964,Timor-Leste,Lautem,Asia,0,0,0,0,0.0175,0.035,0.0525,0.07,0.1537,0.1989,0.3418,0.4266,0.3722,0.5111,0.3874,0.426,0.538,0.6549,0.6549,0.6549,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675,0.1158,0.1747,0,0.2841,0.2841,0.2841
1614,TLS,2965,Timor-Leste,Liquica,Asia,0,0,0,0,0.0175,0.035,0.0525,0.07,0.1537,0.1989,0.3418,0.4266,0.3722,0.5111,0.3874,0.426,0.538,0.6549,0.6549,0.6549,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675,0.1158,0.1747,0,0.2841,0.2841,0.2841
1615,TLS,2966,Timor-Leste,Manatuto,Asia,0,0,0,0,0.0175,0.035,0.0525,0.07,0.1537,0.1989,0.3418,0.4266,0.3722,0.5111,0.3874,0.426,0.538,0.6549,0.6549,0.6549,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675,0.1158,0.1747,0,0.2841,0.2841,0.2841
1616,TLS,2967,Timor-Leste,Manufahi,Asia,0,0,0,0,0.0175,0.035,0.0525,0.07,0.1537,0.1989,0.3418,0.4266,0.3722,0.5111,0.3874,0.426,0.538,0.6549,0.6549,0.6549,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675,0.1158,0.1747,0,0.2841,0.2841,0.2841
1617,TLS,2968,Timor-Leste,Oecussi,Asia,0,0,0,0,0.0175,0.035,0.0525,0.07,0.1537,0.1989,0.3418,0.4266,0.3722,0.5111,0.3874,0.426,0.538,0.6549,0.6549,0.6549,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675,0.1158,0.1747,0,0.2841,0.2841,0.2841
1618,TLS,2969,Timor-Leste,Viqueque,Asia,0,0,0,0,0.0175,0.035,0.0525,0.07,0.1537,0.1989,0.3418,0.4266,0.3722,0.5111,0.3874,0.426,0.538,0.6549,0.6549,0.6549,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675,0.1158,0.1747,0,0.2841,0.2841,0.2841
1650,VNM,1012311,Viet Nam,Nghe An,Asia,0.001,0.0019,0.0028,0.0038,0.0047,0.0718,0.0472,0.0853,0.1233,0.0976,0.6658,0.5631,0.3505,0.1379,0.1463,0.1792,0.0934,0.0546,0.0546,0.0546,0.0359,0.0718,0.1076,0.1435,0.1637,0.1192,0.1923,0.1516,0.1285,0.1219,0.1185,0.11,0.1012,0.1039,0.0998,0.0866,0.0416,0.0982,0.0982,0.0982
1651,VNM,1012314,Viet Nam,Bac Lieu,Asia,0.001,0.0019,0.0028,0.0038,0.0047,0.0718,0.0472,0.0853,0.1233,0.0976,0.6658,0.5631,0.3505,0.1379,0.1463,0.1792,0.0934,0.0546,0.0546,0.0546,0.0359,0.0718,0.1076,0.1435,0.1637,0.1192,0.1923,0.1516,0.1285,0.1219,0.1185,0.11,0.1012,0.1039,0.0998,0.0866,0.0416,0.0982,0.0982,0.0982
1653,VNM,1012316,Viet Nam,Dien Bien Phu,Asia,0.001,0.0019,0.0028,0.0038,0.0047,0.0718,0.0472,0.0853,0.1233,0.0976,0.6658,0.5631,0.3505,0.1379,0.1463,0.1792,0.0934,0.0546,0.0546,0.0546,0.0359,0.0718,0.1076,0.1435,0.1637,0.1192,0.1923,0.1516,0.1285,0.1219,0.1185,0.11,0.1012,0.1039,0.0998,0.0866,0.0416,0.0982,0.0982,0.0982
1657,VNM,1012325,Viet Nam,Tay Ninh,Asia,0.001,0.0019,0.0028,0.0038,0.0047,0.0718,0.0472,0.0853,0.1233,0.0976,0.6658,0.5631,0.3505,0.1379,0.1463,0.1792,0.0934,0.0546,0.0546,0.0546,0.0359,0.0718,0.1076,0.1435,0.1637,0.1192,0.1923,0.1516,0.1285,0.1219,0.1185,0.11,0.1012,0.1039,0.0998,0.0866,0.0416,0.0982,0.0982,0.0982
1660,VNM,1012334,Viet Nam,Lam Dong,Asia,0.001,0.0019,0.0028,0.0038,0.0047,0.0718,0.0472,0.0853,0.1233,0.0976,0.6658,0.5631,0.3505,0.1379,0.1463,0.1792,0.0934,0.0546,0.0546,0.0546,0.0359,0.0718,0.1076,0.1435,0.1637,0.1192,0.1923,0.1516,0.1285,0.1219,0.1185,0.11,0.1012,0.1039,0.0998,0.0866,0.0416,0.0982,0.0982,0.0982
1661,VNM,1012341,Viet Nam,Kon Tum,Asia,0.001,0.0019,0.0028,0.0038,0.0047,0.0718,0.0472,0.0853,0.1233,0.0976,0.6658,0.5631,0.3505,0.1379,0.1463,0.1792,0.0934,0.0546,0.0546,0.0546,0.0359,0.0718,0.1076,0.1435,0.1637,0.1192,0.1923,0.1516,0.1285,0.1219,0.1185,0.11,0.1012,0.1039,0.0998,0.0866,0.0416,0.0982,0.0982,0.0982
1662,VNM,1012342,Viet Nam,Ninh Thuan,Asia,0.001,0.0019,0.0028,0.0038,0.0047,0.0718,0.0472,0.0853,0.1233,0.0976,0.6658,0.5631,0.3505,0.1379,0.1463,0.1792,0.0934,0.0546,0.0546,0.0546,0.0359,0.0718,0.1076,0.1435,0.1637,0.1192,0.1923,0.1516,0.1285,0.1219,0.1185,0.11,0.1012,0.1039,0.0998,0.0866,0.0416,0.0982,0.0982,0.0982
1663,VNM,1012343,Viet Nam,Quang Tri,Asia,0.001,0.0019,0.0028,0.0038,0.0047,0.0718,0.0472,0.0853,0.1233,0.0976,0.6658,0.5631,0.3505,0.1379,0.1463,0.1792,0.0934,0.0546,0.0546,0.0546,0.0359,0.0718,0.1076,0.1435,0.1637,0.1192,0.1923,0.1516,0.1285,0.1219,0.1185,0.11,0.1012,0.1039,0.0998,0.0866,0.0416,0.0982,0.0982,0.0982
1664,VNM,1012345,Viet Nam,Dak Lak,Asia,0.001,0.0019,0.0028,0.0038,0.0047,0.0718,0.0472,0.0853,0.1233,0.0976,0.6658,0.5631,0.3505,0.1379,0.1463,0.1792,0.0934,0.0546,0.0546,0.0546,0.0359,0.0718,0.1076,0.1435,0.1637,0.1192,0.1923,0.1516,0.1285,0.1219,0.1185,0.11,0.1012,0.1039,0.0998,0.0866,0.0416,0.0982,0.0982,0.0982
1665,VNM,1012346,Viet Nam,Soc Trang,Asia,0.001,0.0019,0.0028,0.0038,0.0047,0.0718,0.0472,0.0853,0.1233,0.0976,0.6658,0.5631,0.3505,0.1379,0.1463,0.1792,0.0934,0.0546,0.0546,0.0546,0.0359,0.0718,0.1076,0.1435,0.1637,0.1192,0.1923,0.1516,0.1285,0.1219,0.1185,0.11,0.1012,0.1039,0.0998,0.0866,0.0416,0.0982,0.0982,0.0982
1668,VNM,1012357,Viet Nam,Binh Thuan,Asia,0.001,0.0019,0.0028,0.0038,0.0047,0.0718,0.0472,0.0853,0.1233,0.0976,0.6658,0.5631,0.3505,0.1379,0.1463,0.1792,0.0934,0.0546,0.0546,0.0546,0.0359,0.0718,0.1076,0.1435,0.1637,0.1192,0.1923,0.1516,0.1285,0.1219,0.1185,0.11,0.1012,0.1039,0.0998,0.0866,0.0416,0.0982,0.0982,0.0982
1670,VNM,1012359,Viet Nam,Lai Chau,Asia,0.001,0.0019,0.0028,0.0038,0.0047,0.0718,0.0472,0.0853,0.1233,0.0976,0.6658,0.5631,0.3505,0.1379,0.1463,0.1792,0.0934,0.0546,0.0546,0.0546,0.0359,0.0718,0.1076,0.1435,0.1637,0.1192,0.1923,0.1516,0.1285,0.1219,0.1185,0.11,0.1012,0.1039,0.0998,0.0866,0.0416,0.0982,0.0982,0.0982
1671,VNM,1012365,Viet Nam,Binh Duong,Asia,0.001,0.0019,0.0028,0.0038,0.0047,0.0718,0.0472,0.0853,0.1233,0.0976,0.6658,0.5631,0.3505,0.1379,0.1463,0.1792,0.0934,0.0546,0.0546,0.0546,0.0359,0.0718,0.1076,0.1435,0.1637,0.1192,0.1923,0.1516,0.1285,0.1219,0.1185,0.11,0.1012,0.1039,0.0998,0.0866,0.0416,0.0982,0.0982,0.0982
1674,VNM,1012369,Viet Nam,Ba Ria Vung Tau,Asia,0.001,0.0019,0.0028,0.0038,0.0047,0.0718,0.0472,0.0853,0.1233,0.0976,0.6658,0.5631,0.3505,0.1379,0.1463,0.1792,0.0934,0.0546,0.0546,0.0546,0.0359,0.0718,0.1076,0.1435,0.1637,0.1192,0.1923,0.1516,0.1285,0.1219,0.1185,0.11,0.1012,0.1039,0.0998,0.0866,0.0416,0.0982,0.0982,0.0982
1676,VNM,1012375,Viet Nam,Cao Bang,Asia,0.001,0.0019,0.0028,0.0038,0.0047,0.0718,0.0472,0.0853,0.1233,0.0976,0.6658,0.5631,0.3505,0.1379,0.1463,0.1792,0.0934,0.0546,0.0546,0.0546,0.0359,0.0718,0.1076,0.1435,0.1637,0.1192,0.1923,0.1516,0.1285,0.1219,0.1185,0.11,0.1012,0.1039,0.0998,0.0866,0.0416,0.0982,0.0982,0.0982
1677,VNM,1012376,Viet Nam,Khanh Hoa,Asia,0.001,0.0019,0.0028,0.0038,0.0047,0.0718,0.0472,0.0853,0.1233,0.0976,0.6658,0.5631,0.3505,0.1379,0.1463,0.1792,0.0934,0.0546,0.0546,0.0546,0.0359,0.0718,0.1076,0.1435,0.1637,0.1192,0.1923,0.1516,0.1285,0.1219,0.1185,0.11,0.1012,0.1039,0.0998,0.0866,0.0416,0.0982,0.0982,0.0982
